SEQUENCE1,SEQUENCE2,SEQUENCE3,SEQUENCE4,ORG,OBJ,PROJECT,ACCOUNT,ACCOUNT DESCRIPTION,TYPE,ORIGINAL APPROP
1000,11,1150,529000,10000680,529000,,1000-11-13-1150-000000-000000-000-529000-,Travel & Meetings,E,4800
1000,11,1150,529010,10000680,529010,,1000-11-13-1150-000000-000000-000-529010-,Empl Reimb Training Exp,E,1000
1000,11,1150,529020,10000680,529020,,1000-11-13-1150-000000-000000-000-529020-,Training Conf & Meetings,E,10750
1000,11,1150,529030,10000680,529030,,1000-11-13-1150-000000-000000-000-529030-,Postage,E,100
1000,11,1150,529040,10000680,529040,,1000-11-13-1150-000000-000000-000-529040-,Printing & Publishing,E,360
1000,11,1150,529050,10000680,529050,,1000-11-13-1150-000000-000000-000-529050-,"Dues,Subscr, & Prof Lic",E,4045
1000,11,1150,529999,10000680,529999,,1000-11-13-1150-000000-000000-000-529999-,Pcard expense - unallocated,E,0
1000,11,1150,560100,10000680,560100,,1000-11-13-1150-000000-000000-000-560100-,Departmental Charges,E,-78382
1000,12,1200,510100,10000720,510100,,1000-12-13-1200-000000-000000-000-510100-,Salaries & Wages - Regular,E,292850
1000,12,1200,510150,10000720,510150,,1000-12-13-1200-000000-000000-000-510150-,Salary & Wage - Temp,E,15000
1000,12,1200,510195,10000720,510195,,1000-12-13-1200-000000-000000-000-510195-,Employee Merit Pay,E,4375
1000,12,1200,515130,10000720,515130,,1000-12-13-1200-000000-000000-000-515130-,Social Security Tax,E,23106
1000,12,1200,515140,10000720,515140,,1000-12-13-1200-000000-000000-000-515140-,Empl Retirement Expns,E,21311
1000,12,1200,515150,10000720,515150,,1000-12-13-1200-000000-000000-000-515150-,Empl Insurance Premium,E,38922
1000,12,1200,515160,10000720,515160,,1000-12-13-1200-000000-000000-000-515160-,Retiree Insurance Premium,E,13484
1000,12,1200,515190,10000720,515190,,1000-12-13-1200-000000-000000-000-515190-,401K Retirement,E,8917
1000,12,1200,515200,10000720,515200,,1000-12-13-1200-000000-000000-000-515200-,Othr Empl Fringe Bnfts,E,4819
1000,12,1200,520060,10000720,520060,,1000-12-13-1200-000000-000000-000-520060-,Meals and Subsistence,E,2000
1000,12,1200,520210,10000720,520210,,1000-12-13-1200-000000-000000-000-520210-,Advertising,E,31704
1000,12,1200,520280,10000720,520280,,1000-12-13-1200-000000-000000-000-520280-,Temporary Help Fees,E,1200
1000,12,1200,521900,10000720,521900,,1000-12-13-1200-000000-000000-000-521900-,Fees - Other,E,500
1000,12,1200,521910,10000720,521910,,1000-12-13-1200-000000-000000-000-521910-,Misc Contractual Services,E,300
1000,12,1200,522210,10000720,522210,,1000-12-13-1200-000000-000000-000-522210-,Specialty Departmental Supplie,E,2000
1000,12,1200,522240,10000720,522240,,1000-12-13-1200-000000-000000-000-522240-,Office Supplies,E,3500
1000,12,1200,522500,10000720,522500,,1000-12-13-1200-000000-000000-000-522500-,Telecommunications,E,3000
1000,12,1200,522510,10000720,522510,,1000-12-13-1200-000000-000000-000-522510-,ISP Telecommunications,E,1673
1000,12,1200,524010,10000720,524010,,1000-12-13-1200-000000-000000-000-524010-,ISP Rental of Land & Buildings,E,41913
1000,12,1200,529020,10000720,529020,,1000-12-13-1200-000000-000000-000-529020-,Training Conf & Meetings,E,917
1000,12,1200,529030,10000720,529030,,1000-12-13-1200-000000-000000-000-529030-,Postage,E,650
1000,12,1200,529040,10000720,529040,,1000-12-13-1200-000000-000000-000-529040-,Printing & Publishing,E,32000
1000,12,1200,529050,10000720,529050,,1000-12-13-1200-000000-000000-000-529050-,"Dues,Subscr, & Prof Lic",E,850
1000,12,1200,529999,10000720,529999,,1000-12-13-1200-000000-000000-000-529999-,Pcard expense - unallocated,E,0
1000,12,1200,560100,10000720,560100,,1000-12-13-1200-000000-000000-000-560100-,Reimbursed Expenses,E,0
1000,13,1300,510100,10000740,510100,,1000-13-13-1300-000000-000000-000-510100-,Salaries & Wages - Regular,E,2654334
1000,13,1300,510140,10000740,510140,,1000-13-13-1300-000000-000000-000-510140-,Overtime,E,0
1000,13,1300,510150,10000740,510150,,1000-13-13-1300-000000-000000-000-510150-,Salary & Wage - Temp,E,216132
1000,13,1300,510195,10000740,510195,,1000-13-13-1300-000000-000000-000-510195-,Employee Merit Pay,E,48936
1000,13,1300,515130,10000740,515130,,1000-13-13-1300-000000-000000-000-515130-,Social Security Tax,E,205562
1000,13,1300,515140,10000740,515140,,1000-13-13-1300-000000-000000-000-515140-,Empl Retirement Expns,E,192319
1000,13,1300,515150,10000740,515150,,1000-13-13-1300-000000-000000-000-515150-,Empl Insurance Premium,E,188123
1000,13,1300,515160,10000740,515160,,1000-13-13-1300-000000-000000-000-515160-,Retiree Insurance Premium,E,47194
1000,13,1300,515190,10000740,515190,,1000-13-13-1300-000000-000000-000-515190-,401K Retirement,E,80468
1000,13,1300,515200,10000740,515200,,1000-13-13-1300-000000-000000-000-515200-,Othr Empl Fringe Bnfts,E,4819
1000,13,1300,520050,10000740,520050,,1000-13-13-1300-000000-000000-000-520050-,Auto & Othr Allowances,E,4500
1000,13,1300,520240,10000740,520240,,1000-13-13-1300-000000-000000-000-520240-,Professional Fees - Legal,E,98550
1000,13,1300,521900,10000740,521900,,1000-13-13-1300-000000-000000-000-521900-,Fees - Other,E,15000
1000,13,1300,521910,10000740,521910,,1000-13-13-1300-000000-000000-000-521910-,Misc Contractual Services,E,1500
1000,13,1300,522240,10000740,522240,,1000-13-13-1300-000000-000000-000-522240-,Office Supplies,E,6000
1000,13,1300,522250,10000740,522250,,1000-13-13-1300-000000-000000-000-522250-,Technology Services,E,17000
1000,13,1300,522500,10000740,522500,,1000-13-13-1300-000000-000000-000-522500-,Telecommunications,E,18500
1000,13,1300,522510,10000740,522510,,1000-13-13-1300-000000-000000-000-522510-,ISP Telecommunications,E,6780
1000,13,1300,524010,10000740,524010,,1000-13-13-1300-000000-000000-000-524010-,ISP Rental of Land & Buildings,E,103433
1000,13,1300,529000,10000740,529000,,1000-13-13-1300-000000-000000-000-529000-,Travel & Meetings,E,34800
1000,13,1300,529020,10000740,529020,,1000-13-13-1300-000000-000000-000-529020-,Training Conf & Meetings,E,26500
1000,13,1300,529030,10000740,529030,,1000-13-13-1300-000000-000000-000-529030-,Postage,E,3000
1000,13,1300,529040,10000740,529040,,1000-13-13-1300-000000-000000-000-529040-,Printing & Publishing,E,7400
1000,13,1300,529050,10000740,529050,,1000-13-13-1300-000000-000000-000-529050-,"Dues,Subscr, & Prof Lic",E,76000
1000,13,1300,529999,10000740,529999,,1000-13-13-1300-000000-000000-000-529999-,Pcard expense - unallocated,E,0
1000,13,1300,560100,10000740,560100,,1000-13-13-1300-000000-000000-000-560100-,Departmental Charges,E,-1598423
1000,14,1400,510100,10000760,510100,,1000-14-13-1400-000000-000000-000-510100-,Salaries & Wages - Regular,E,1072402
1000,14,1400,510150,10000760,510150,,1000-14-13-1400-000000-000000-000-510150-,Salary & Wage - Temp,E,45000
1000,14,1400,510195,10000760,510195,,1000-14-13-1400-000000-000000-000-510195-,Employee Merit Pay,E,20277
1000,14,1400,515130,10000760,515130,,1000-14-13-1400-000000-000000-000-515130-,Social Security Tax,E,83959
1000,14,1400,515140,10000760,515140,,1000-14-13-1400-000000-000000-000-515140-,Empl Retirement Expns,E,78345
1000,14,1400,515150,10000760,515150,,1000-14-13-1400-000000-000000-000-515150-,Empl Insurance Premium,E,84331
1000,14,1400,515160,10000760,515160,,1000-14-13-1400-000000-000000-000-515160-,Retiree Insurance Premium,E,40452
1000,14,1400,515190,10000760,515190,,1000-14-13-1400-000000-000000-000-515190-,401K Retirement,E,32780
1000,14,1400,515200,10000760,515200,,1000-14-13-1400-000000-000000-000-515200-,Othr Empl Fringe Bnfts,E,4819
1000,14,1400,520050,10000760,520050,,1000-14-13-1400-000000-000000-000-520050-,Auto & Othr Allowances,E,250
1000,14,1400,520060,10000760,520060,,1000-14-13-1400-000000-000000-000-520060-,Meals and Subsistence,E,7000
1000,14,1400,520210,10000760,520210,,1000-14-13-1400-000000-000000-000-520210-,Advertising,E,270
1000,14,1400,520610,10000760,520610,,1000-14-13-1400-000000-000000-000-520610-,Education,E,0
1000,14,1400,521910,10000760,521910,,1000-14-13-1400-000000-000000-000-521910-,Misc Contractual Services,E,59883
1000,14,1400,522210,10000760,522210,,1000-14-13-1400-000000-000000-000-522210-,Specialty Departmental Supplie,E,6200
1000,14,1400,522240,10000760,522240,,1000-14-13-1400-000000-000000-000-522240-,Office Supplies,E,5337
1000,14,1400,522250,10000760,522250,,1000-14-13-1400-000000-000000-000-522250-,Technology Services,E,10000
1000,14,1400,522500,10000760,522500,,1000-14-13-1400-000000-000000-000-522500-,Telecommunications,E,8397
1000,14,1400,522510,10000760,522510,,1000-14-13-1400-000000-000000-000-522510-,ISP Telecommunications,E,3562
1000,14,1400,524010,10000760,524010,,1000-14-13-1400-000000-000000-000-524010-,ISP Rental of Land & Buildings,E,40825
1000,14,1400,529000,10000760,529000,,1000-14-13-1400-000000-000000-000-529000-,Travel & Meetings,E,0
1000,14,1400,529010,10000760,529010,,1000-14-13-1400-000000-000000-000-529010-,Empl Reimb Training Exp,E,9500
1000,14,1400,529020,10000760,529020,,1000-14-13-1400-000000-000000-000-529020-,Training Conf & Meetings,E,19488
1000,14,1400,529030,10000760,529030,,1000-14-13-1400-000000-000000-000-529030-,Postage,E,120
1000,14,1400,529040,10000760,529040,,1000-14-13-1400-000000-000000-000-529040-,Printing & Publishing,E,17600
1000,14,1400,529050,10000760,529050,,1000-14-13-1400-000000-000000-000-529050-,"Dues,Subscr, & Prof Lic",E,4850
1000,14,1400,560100,10000760,560100,,1000-14-13-1400-000000-000000-000-560100-,Departmental Charges,E,-63171
1000,14,1400,570200,10000760,570200,,1000-14-13-1400-000000-000000-000-570200-,Unexpendable Appropriations,E,31500
1000,15,0,521120,10000800,521120,,1000-15-11-0000-157335-000000-000-521120-,Grants,E,100000
1000,15,0,521910,10000800,521910,,1000-15-11-0000-157335-000000-000-521910-,Misc Contractual Services,E,553303
1000,15,0,522510,10000790,522510,,1000-15-11-0000-150730-000000-000-522510-,ISP Telecommunications,E,436
1000,15,0,570200,10000800,570200,,1000-15-11-0000-157335-000000-000-570200-,Unexpendable Appropriations,E,38173
1000,15,1520,510100,10000820,510100,,1000-15-11-1520-152010-000000-000-510100-,Salaries & Wages - Regular,E,397840
1000,15,1520,510100,10000830,510100,,1000-15-11-1520-152011-000000-000-510100-,Salaries & Wages - Regular,E,270021
1000,15,1520,510100,10000840,510100,,1000-15-11-1520-152012-000000-000-510100-,Salaries & Wages - Regular,E,356416
1000,15,1520,510100,10000850,510100,,1000-15-11-1520-152013-000000-000-510100-,Salaries & Wages - Regular,E,1569235
1000,15,1520,510100,10000860,510100,,1000-15-11-1520-152014-000000-000-510100-,Salaries & Wages - Regular,E,1457539
1000,15,1520,510100,10000870,510100,,1000-15-11-1520-152015-000000-000-510100-,Salaries & Wages - Regular,E,1211783
1000,15,1520,510100,10000880,510100,,1000-15-11-1520-152016-000000-000-510100-,Salaries & Wages - Regular,E,278708
1000,15,1520,510100,10000890,510100,,1000-15-11-1520-152017-000000-000-510100-,Salaries & Wages - Regular,E,526917
1000,15,1520,510140,10000840,510140,,1000-15-11-1520-152012-000000-000-510140-,Overtime,E,8000
1000,15,1520,510140,10000850,510140,,1000-15-11-1520-152013-000000-000-510140-,Overtime,E,113000
1000,15,1520,510140,10000860,510140,,1000-15-11-1520-152014-000000-000-510140-,Overtime,E,43225
1000,15,1520,510140,10000870,510140,,1000-15-11-1520-152015-000000-000-510140-,Overtime,E,54500
1000,15,1520,510140,10000880,510140,,1000-15-11-1520-152016-000000-000-510140-,Overtime,E,10000
1000,15,1520,510140,10000890,510140,,1000-15-11-1520-152017-000000-000-510140-,Overtime,E,34344
1000,15,1520,510150,10000860,510150,,1000-15-11-1520-152014-000000-000-510150-,Salary & Wage - Temp,E,15000
1000,15,1520,510160,10000840,510160,,1000-15-11-1520-152012-000000-000-510160-,Workers Comp Transfer,E,0
1000,15,1520,510195,10000820,510195,,1000-15-11-1520-152010-000000-000-510195-,Employee Merit Pay,E,9845
1000,15,1520,510195,10000830,510195,,1000-15-11-1520-152011-000000-000-510195-,Employee Merit Pay,E,4168
1000,15,1520,510195,10000840,510195,,1000-15-11-1520-152012-000000-000-510195-,Employee Merit Pay,E,7050
1000,15,1520,510195,10000850,510195,,1000-15-11-1520-152013-000000-000-510195-,Employee Merit Pay,E,21694
1000,15,1520,510195,10000860,510195,,1000-15-11-1520-152014-000000-000-510195-,Employee Merit Pay,E,24746
1000,15,1520,510195,10000870,510195,,1000-15-11-1520-152015-000000-000-510195-,Employee Merit Pay,E,19822
1000,15,1520,510195,10000880,510195,,1000-15-11-1520-152016-000000-000-510195-,Employee Merit Pay,E,3106
1000,15,1520,510195,10000890,510195,,1000-15-11-1520-152017-000000-000-510195-,Employee Merit Pay,E,10072
1000,15,1520,515130,10000820,515130,,1000-15-11-1520-152010-000000-000-515130-,Social Security Tax,E,35988
1000,15,1520,515130,10000830,515130,,1000-15-11-1520-152011-000000-000-515130-,Social Security Tax,E,20976
1000,15,1520,515130,10000840,515130,,1000-15-11-1520-152012-000000-000-515130-,Social Security Tax,E,27893
1000,15,1520,515130,10000850,515130,,1000-15-11-1520-152013-000000-000-515130-,Social Security Tax,E,121735
1000,15,1520,515130,10000860,515130,,1000-15-11-1520-152014-000000-000-515130-,Social Security Tax,E,108929
1000,15,1520,515130,10000870,515130,,1000-15-11-1520-152015-000000-000-515130-,Social Security Tax,E,94218
1000,15,1520,515130,10000880,515130,,1000-15-11-1520-152016-000000-000-515130-,Social Security Tax,E,21559
1000,15,1520,515130,10000890,515130,,1000-15-11-1520-152017-000000-000-515130-,Social Security Tax,E,41080
1000,15,1520,515140,10000820,515140,,1000-15-11-1520-152010-000000-000-515140-,Empl Retirement Expns,E,33713
1000,15,1520,515140,10000830,515140,,1000-15-11-1520-152011-000000-000-515140-,Empl Retirement Expns,E,19659
1000,15,1520,515140,10000840,515140,,1000-15-11-1520-152012-000000-000-515140-,Empl Retirement Expns,E,26061
1000,15,1520,515140,10000850,515140,,1000-15-11-1520-152013-000000-000-515140-,Empl Retirement Expns,E,114070
1000,15,1520,515140,10000860,515140,,1000-15-11-1520-152014-000000-000-515140-,Empl Retirement Expns,E,101797
1000,15,1520,515140,10000870,515140,,1000-15-11-1520-152015-000000-000-515140-,Empl Retirement Expns,E,88306
1000,15,1520,515140,10000880,515140,,1000-15-11-1520-152016-000000-000-515140-,Empl Retirement Expns,E,20206
1000,15,1520,515140,10000890,515140,,1000-15-11-1520-152017-000000-000-515140-,Empl Retirement Expns,E,38502
1000,15,1520,515150,10000820,515150,,1000-15-11-1520-152010-000000-000-515150-,Empl Insurance Premium,E,45409
1000,15,1520,515150,10000830,515150,,1000-15-11-1520-152011-000000-000-515150-,Empl Insurance Premium,E,32435
1000,15,1520,515150,10000840,515150,,1000-15-11-1520-152012-000000-000-515150-,Empl Insurance Premium,E,45409
1000,15,1520,515150,10000850,515150,,1000-15-11-1520-152013-000000-000-515150-,Empl Insurance Premium,E,207584
1000,15,1520,515150,10000860,515150,,1000-15-11-1520-152014-000000-000-515150-,Empl Insurance Premium,E,181636
1000,15,1520,515150,10000870,515150,,1000-15-11-1520-152015-000000-000-515150-,Empl Insurance Premium,E,155688
1000,15,1520,515150,10000880,515150,,1000-15-11-1520-152016-000000-000-515150-,Empl Insurance Premium,E,38922
1000,15,1520,515150,10000890,515150,,1000-15-11-1520-152017-000000-000-515150-,Empl Insurance Premium,E,84331
1000,15,1520,515160,10000820,515160,,1000-15-11-1520-152010-000000-000-515160-,Retiree Insurance Premium,E,45409
1000,15,1520,515160,10000850,515160,,1000-15-11-1520-152013-000000-000-515160-,Retiree Insurance Premium,E,58383
1000,15,1520,515160,10000860,515160,,1000-15-11-1520-152014-000000-000-515160-,Retiree Insurance Premium,E,64870
1000,15,1520,515160,10000870,515160,,1000-15-11-1520-152015-000000-000-515160-,Retiree Insurance Premium,E,64870
1000,15,1520,515160,10000880,515160,,1000-15-11-1520-152016-000000-000-515160-,Retiree Insurance Premium,E,38922
1000,15,1520,515160,10000890,515160,,1000-15-11-1520-152017-000000-000-515160-,Retiree Insurance Premium,E,51896
1000,15,1520,515180,10000850,515180,,1000-15-11-1520-152013-000000-000-515180-,Unemploymnt Comp Or Taxes,E,5000
1000,15,1520,515190,10000820,515190,,1000-15-11-1520-152010-000000-000-515190-,401K Retirement,E,14106
1000,15,1520,515190,10000830,515190,,1000-15-11-1520-152011-000000-000-515190-,401K Retirement,E,8226
1000,15,1520,515190,10000840,515190,,1000-15-11-1520-152012-000000-000-515190-,401K Retirement,E,10904
1000,15,1520,515190,10000850,515190,,1000-15-11-1520-152013-000000-000-515190-,401K Retirement,E,47728
1000,15,1520,515190,10000860,515190,,1000-15-11-1520-152014-000000-000-515190-,401K Retirement,E,42593
1000,15,1520,515190,10000870,515190,,1000-15-11-1520-152015-000000-000-515190-,401K Retirement,E,36948
1000,15,1520,515190,10000880,515190,,1000-15-11-1520-152016-000000-000-515190-,401K Retirement,E,8454
1000,15,1520,515190,10000890,515190,,1000-15-11-1520-152017-000000-000-515190-,401K Retirement,E,16110
1000,15,1520,515200,10000820,515200,,1000-15-11-1520-152010-000000-000-515200-,Othr Empl Fringe Bnfts,E,231
1000,15,1520,515200,10000840,515200,,1000-15-11-1520-152012-000000-000-515200-,Othr Empl Fringe Bnfts,E,1153
1000,15,1520,515200,10000850,515200,,1000-15-11-1520-152013-000000-000-515200-,Othr Empl Fringe Bnfts,E,376
1000,15,1520,515200,10000860,515200,,1000-15-11-1520-152014-000000-000-515200-,Othr Empl Fringe Bnfts,E,4136
1000,15,1520,520020,10000820,520020,,1000-15-11-1520-152010-000000-000-520020-,ISP Workmens Compensation,E,14915
1000,15,1520,520020,10000840,520020,,1000-15-11-1520-152012-000000-000-520020-,ISP Workmens Compensation,E,16310
1000,15,1520,520020,10000850,520020,,1000-15-11-1520-152013-000000-000-520020-,ISP Workmens Compensation,E,65240
1000,15,1520,520020,10000860,520020,,1000-15-11-1520-152014-000000-000-520020-,ISP Workmens Compensation,E,59124
1000,15,1520,520020,10000870,520020,,1000-15-11-1520-152015-000000-000-520020-,ISP Workmens Compensation,E,44853
1000,15,1520,520020,10000880,520020,,1000-15-11-1520-152016-000000-000-520020-,ISP Workmens Compensation,E,12233
1000,15,1520,520020,10000890,520020,,1000-15-11-1520-152017-000000-000-520020-,ISP Workmens Compensation,E,16158
1000,15,1520,520030,10000830,520030,,1000-15-11-1520-152011-000000-000-520030-,Uniforms-Prot Clothing,E,125
1000,15,1520,520030,10000840,520030,,1000-15-11-1520-152012-000000-000-520030-,Uniforms-Prot Clothing,E,1000
1000,15,1520,520030,10000850,520030,,1000-15-11-1520-152013-000000-000-520030-,Uniforms-Prot Clothing,E,5000
1000,15,1520,520030,10000860,520030,,1000-15-11-1520-152014-000000-000-520030-,Uniforms-Prot Clothing,E,5100
1000,15,1520,520030,10000870,520030,,1000-15-11-1520-152015-000000-000-520030-,Uniforms-Prot Clothing,E,3346
